fact_id,date_id,state_id,program_id,program_coverage_pct,people_screened,beneficiaries_reached,maternal_health_beneficiaries,child_immunization_count,children_population,adults_population,elderly_population,high_risk_individuals,chronic_disease_patients,health_vulnerability_index,socioeconomic_score
5719,30,26,1,58.8,546872.0,323818.0,53819,37821073.0,62921985,134312211,27048696,47309,43450,57.9,62.5
5720,30,26,2,70.6,218666.0,126846.0,43088,39353861.0,62921985,134312211,27048696,18455,21592,76.2,50.6
5721,30,26,3,55.5,642086.0,294897.0,62462,42732830.0,62921985,134312211,27048696,70227,38868,49.5,75.6
5722,30,26,4,86.0,435315.0,310406.0,70800,52540645.0,62921985,134312211,27048696,20641,15086,53.2,28.0
5723,30,26,5,46.8,129573.0,52374.0,12186,,62921985,134312211,27048696,4072,3090,64.3,54.3
5724,30,26,6,60.3,688181.0,392066.0,75822,47862676.0,62921985,134312211,27048696,92498,66457,66.3,69.7
5725,30,27,1,48.6,13724.0,6060.0,1552,4127369.0,5216795,12496064,2315808,924,618,36.9,66.2
5726,30,27,2,60.5,28137.0,17530.0,1990,4930442.0,5216795,12496064,2315808,2346,2803,55.6,72.5
5727,30,27,3,67.7,43174.0,20698.0,6744,5000152.0,5216795,12496064,2315808,1596,1711,77.4,82.6
5728,30,27,4,35.4,48749.0,25746.0,5587,4265852.0,5216795,12496064,2315808,5742,4517,38.2,35.7
5729,30,27,5,85.0,44962.0,34291.0,4606,3854333.0,5216795,12496064,2315808,4244,2890,42.1,89.8
5730,30,27,6,90.2,28384.0,20023.0,3524,3494814.0,5216795,12496064,2315808,3495,640,41.3,100.0
5731,30,28,1,54.1,228686.0,185303.0,36542,20971262.0,27250564,58917969,11422471,15866,23609,67.7,77.5
5732,30,28,2,81.9,266484.0,211406.0,28913,24710883.0,27250564,58917969,11422471,39343,22297,80.9,60.4
5733,30,28,3,37.8,171619.0,152514.0,41102,23461024.0,27250564,58917969,11422471,20967,6092,75.7,65.7
5734,30,28,4,53.1,139893.0,113044.0,26579,19666269.0,27250564,58917969,11422471,10892,8707,52.2,23.1
5735,30,28,5,38.3,198906.0,101906.0,14696,22359174.0,27250564,58917969,11422471,10689,5318,45.1,43.7
5736,30,28,6,79.7,208721.0,88502.0,29492,22746180.0,27250564,58917969,11422471,6490,15538,11.6,9.9
5737,30,29,1,80.4,39294.0,33269.0,11560,5459502.0,8967284,18261860,4559213,2277,5284,32.2,25.3
5738,30,29,2,56.4,82484.0,49774.0,10296,7892913.0,8967284,18261860,4559213,11900,8957,68.6,65.0
5739,30,29,3,74.4,68284.0,50073.0,7546,7802101.0,8967284,18261860,4559213,7489,3630,41.1,88.3
5740,30,29,4,57.2,43682.0,34373.0,7225,8291425.0,8967284,18261860,4559213,6284,1294,56.8,79.6
5741,30,29,5,75.4,63635.0,48878.0,13776,8483076.0,8967284,18261860,4559213,6764,6194,50.4,30.3
5742,30,29,6,67.9,43990.0,19447.0,5693,8253847.0,8967284,18261860,4559213,1972,871,47.7,39.2
5743,30,30,1,71.6,39993.0,34686.0,9580,3062608.0,3422833,7775236,1519490,3519,4299,27.4,62.0
5744,30,30,2,55.7,27182.0,12932.0,2166,2873819.0,3422833,7775236,1519490,1749,858,70.6,52.3
5745,30,30,3,84.8,33709.0,27165.0,7789,3337600.0,3422833,7775236,1519490,2629,4407,47.7,29.2
5746,30,30,4,40.6,15230.0,10767.0,3552,,3422833,7775236,1519490,1486,590,47.4,71.4
5747,30,30,5,92.0,11312.0,8767.0,2977,3106683.0,3422833,7775236,1519490,1229,941,,47.7
5748,30,30,6,71.0,29448.0,18207.0,5312,2201968.0,3422833,7775236,1519490,4311,746,41.2,100.0
5749,30,31,1,94.3,449.0,254.0,45,46836.0,73841,188762,35613,18,29,65.3,14.9
5750,30,31,2,35.3,566.0,484.0,159,52076.0,73841,188762,35613,58,33,56.2,68.8
5751,30,31,3,51.2,851.0,726.0,140,45271.0,73841,188762,35613,108,87,33.2,79.4
5752,30,31,4,81.3,297.0,124.0,34,45274.0,73841,188762,35613,24,8,53.7,72.4
5753,30,31,5,75.4,894.0,792.0,122,55975.0,73841,188762,35613,123,53,46.8,67.7
5754,30,31,6,68.0,839.0,405.0,135,49007.0,73841,188762,35613,84,65,32.7,29.5
5755,30,32,1,62.1,828.0,544.0,84,252696.0,393449,834054,154445,63,45,34.6,64.2
5756,30,32,2,69.1,3446.0,1669.0,262,280451.0,393449,834054,154445,181,252,79.4,56.3
5757,30,32,3,70.7,3410.0,1695.0,175,325316.0,393449,834054,154445,125,68,50.7,86.9
5758,30,32,4,96.0,3148.0,2117.0,482,299203.0,393449,834054,154445,377,182,46.4,36.2
5759,30,32,5,64.5,2599.0,2228.0,271,313800.0,393449,834054,154445,478,263,35.8,18.7
5760,30,32,6,49.4,4446.0,2773.0,598,340816.0,393449,834054,154445,484,484,37.5,54.8
5761,31,1,1,49.6,82080.0,62243.0,7741,13840905.0,14251152,30357101,6406267,15260,4858,56.9,59.5
5762,31,1,2,43.7,62825.0,27920.0,8467,11655769.0,14251152,30357101,6406267,6948,2243,32.7,72.1
5763,31,1,3,64.7,160590.0,110948.0,13030,12601620.0,14251152,30357101,6406267,15350,15444,65.7,60.7
5764,31,1,4,81.4,160093.0,119525.0,26922,8834750.0,14251152,30357101,6406267,22873,11211,33.3,26.1
5765,31,1,5,80.9,49518.0,34593.0,5521,8837002.0,14251152,30357101,6406267,8163,4426,51.6,79.9
5766,31,1,6,58.6,116317.0,58594.0,15923,11496627.0,14251152,30357101,6406267,10680,9798,33.9,34.5
5767,31,2,1,60.8,825.0,531.0,132,429361.0,478731,995666,194715,83,53,40.0,62.7
5768,31,2,2,98.5,2206.0,1851.0,265,418950.0,478731,995666,194715,176,149,52.3,100.0
5769,31,2,3,39.1,1659.0,854.0,206,327570.0,478731,995666,194715,203,27,26.5,15.2
5770,31,2,4,36.5,2366.0,1130.0,152,302150.0,478731,995666,194715,221,55,14.9,25.6
5771,31,2,5,43.2,3823.0,2545.0,379,341011.0,478731,995666,194715,133,262,35.3,41.3
5772,31,2,6,55.4,2890.0,1201.0,189,396513.0,478731,995666,194715,292,170,41.5,42.3
5773,31,3,1,59.6,39510.0,27109.0,3014,7456851.0,9141865,21959490,2994111,5501,1683,50.6,60.4
5774,31,3,2,70.6,32080.0,18109.0,6201,8616023.0,9141865,21959490,2994111,2958,2664,50.5,43.8
5775,31,3,3,86.5,31154.0,19054.0,3138,6123215.0,9141865,21959490,2994111,2127,1613,39.9,72.8
5776,31,3,4,42.3,32797.0,20713.0,6348,6755066.0,9141865,21959490,2994111,1772,1598,97.1,99.0
5777,31,3,5,37.9,26734.0,13021.0,3233,5515337.0,9141865,21959490,2994111,1643,1928,70.8,87.5
5778,31,3,6,62.5,,51195.0,12801,6003720.0,9141865,21959490,2994111,12692,1751,56.3,49.9
5779,31,4,1,39.4,265663.0,160402.0,49029,24932067.0,35297614,73414926,11272860,38752,5919,48.8,52.3
5780,31,4,2,65.2,264399.0,158318.0,29374,33743410.0,35297614,73414926,11272860,18307,7608,43.8,67.8
5781,31,4,3,73.9,170114.0,83259.0,28530,24161608.0,35297614,73414926,11272860,19729,14503,54.8,61.6
5782,31,4,4,78.5,68836.0,52771.0,11505,32824266.0,35297614,73414926,11272860,6063,2690,35.2,64.8
5783,31,4,5,59.3,106266.0,85194.0,21211,27611688.0,35297614,73414926,11272860,7850,8140,30.8,57.3
5784,31,4,6,69.0,318888.0,188313.0,62181,25120696.0,35297614,73414926,11272860,10781,26466,74.2,50.5
5785,31,5,1,59.7,73821.0,58052.0,15144,5658467.0,7076008,17189882,2554274,13424,2719,50.2,40.8
5786,31,5,2,91.5,73527.0,63462.0,17829,4814292.0,7076008,17189882,2554274,13733,9646,36.4,52.2
5787,31,5,3,85.5,45816.0,,2033,6284125.0,7076008,17189882,2554274,1811,2614,12.5,46.5
5788,31,5,4,39.7,36694.0,29294.0,8797,5313527.0,7076008,17189882,2554274,2516,1298,45.5,63.1
5789,31,5,5,79.0,23183.0,15619.0,4697,5674296.0,7076008,17189882,2554274,2019,538,28.2,50.9
5790,31,5,6,63.5,21414.0,16028.0,3701,,7076008,17189882,2554274,1963,2525,62.7,90.7
5791,31,6,1,58.3,1933.0,1099.0,382,332207.0,426036,916723,215981,264,92,75.5,63.1
5792,31,6,2,85.3,4645.0,,490,317769.0,426036,916723,215981,402,426,92.1,55.7
5793,31,6,3,50.6,4262.0,2460.0,723,354789.0,426036,916723,215981,482,363,59.7,84.1
5794,31,6,4,66.5,3270.0,2647.0,871,326313.0,426036,916723,215981,214,437,66.2,76.0
5795,31,6,5,37.4,865.0,522.0,157,,426036,916723,215981,128,64,35.2,37.4
5796,31,6,6,85.9,856.0,491.0,72,299616.0,426036,916723,215981,104,37,19.4,70.0
5797,31,7,1,89.5,153948.0,109582.0,33534,17896403.0,18604793,41895478,7766192,15068,13234,47.6,81.8
5798,31,7,2,36.9,118196.0,87837.0,22261,15916850.0,18604793,41895478,7766192,13068,11897,30.4,91.2
5799,31,7,3,77.7,43218.0,38890.0,5442,13033082.0,18604793,41895478,7766192,8317,4050,35.2,28.9
5800,31,7,4,40.0,62808.0,30291.0,5461,,18604793,41895478,7766192,5695,4875,48.4,75.4
5801,31,7,5,57.1,122010.0,67934.0,23614,17494396.0,18604793,41895478,7766192,14523,7915,15.4,51.6
5802,31,7,6,97.3,56631.0,35135.0,9250,12412991.0,18604793,41895478,7766192,4259,1349,31.4,28.2
5803,31,8,1,63.0,41410.0,24721.0,7257,4754229.0,7606415,16654500,3292152,3208,1706,36.0,29.5
5804,31,8,2,54.5,82105.0,69153.0,8138,6736178.0,7606415,16654500,3292152,16198,3467,17.2,46.0
5805,31,8,3,91.6,,35163.0,7760,6600364.0,7606415,16654500,3292152,6400,1965,54.9,19.0
5806,31,8,4,80.4,55953.0,26666.0,8141,5785198.0,7606415,16654500,3292152,3337,3841,32.2,25.0
5807,31,8,5,90.0,31111.0,21090.0,5724,5870753.0,7606415,16654500,3292152,3030,2657,54.5,35.6
5808,31,8,6,61.5,72842.0,49397.0,8083,6955512.0,7606415,16654500,3292152,8616,4416,52.5,26.1
5809,31,9,1,75.5,20683.0,14319.0,3589,1572484.0,2128983,4477886,822385,750,1023,50.0,27.6
5810,31,9,2,55.6,11510.0,7062.0,1571,1734024.0,2128983,4477886,822385,423,1030,56.8,44.5
5811,31,9,3,90.3,13442.0,,1316,1723381.0,2128983,4477886,822385,1378,1055,56.4,36.7
5812,31,9,4,52.8,7807.0,5908.0,1276,1856310.0,2128983,4477886,822385,722,492,65.6,32.5
5813,31,9,5,46.1,7549.0,4487.0,856,2034032.0,2128983,4477886,822385,878,353,34.5,0.0
5814,31,9,6,43.7,7723.0,3741.0,1295,1387032.0,2128983,4477886,822385,859,295,31.7,69.1
5815,31,10,1,46.2,77255.0,64280.0,21872,7200498.0,11255404,21781195,3429840,4841,11452,58.4,70.4
5816,31,10,2,54.0,95314.0,41633.0,7549,7238196.0,11255404,21781195,3429840,8780,5756,45.1,53.2
5817,31,10,3,73.0,68045.0,61062.0,14612,9837912.0,11255404,21781195,3429840,13460,9222,70.4,72.2
5818,31,10,4,82.6,40965.0,34963.0,8315,7172055.0,11255404,21781195,3429840,8098,4732,52.3,37.1
5819,31,10,5,48.5,60582.0,44416.0,13026,9610920.0,11255404,21781195,3429840,6473,3102,46.8,36.5
5820,31,10,6,86.8,27342.0,,3930,10165498.0,11255404,21781195,3429840,3974,3796,63.2,66.3
5821,31,11,1,60.8,149098.0,108049.0,34952,15063655.0,19815306,41349503,7030635,21577,8139,41.2,55.1
5822,31,11,2,96.6,44180.0,39661.0,12323,18512191.0,19815306,41349503,7030635,7787,5801,39.4,40.6
5823,31,11,3,87.6,119623.0,80893.0,10215,12800432.0,19815306,41349503,7030635,7961,8908,59.6,22.1
5824,31,11,4,65.9,200465.0,94127.0,28476,12347542.0,19815306,41349503,7030635,23482,10608,41.3,56.2
5825,31,11,5,45.9,185458.0,137269.0,29602,17737831.0,19815306,41349503,7030635,13507,6011,48.6,23.2
5826,31,11,6,87.1,195338.0,89771.0,30992,15042042.0,19815306,41349503,7030635,15169,5432,51.9,42.4
5827,31,12,1,40.6,87427.0,61521.0,12332,7386979.0,10165747,20849581,3189228,8873,10622,34.6,52.6
5828,31,12,2,62.0,30889.0,19581.0,3523,7599727.0,10165747,20849581,3189228,2566,897,47.4,46.5
5829,31,12,3,42.9,63731.0,48228.0,10557,8994502.0,10165747,20849581,3189228,8543,8148,52.4,49.7
5830,31,12,4,88.0,35829.0,28969.0,3744,7336898.0,10165747,20849581,3189228,4160,4400,31.9,48.5
5831,31,12,5,89.2,,29592.0,7663,7944421.0,10165747,20849581,3189228,5795,2157,52.9,3.1
5832,31,12,6,41.1,55210.0,26237.0,7907,7272058.0,10165747,20849581,3189228,4830,1048,36.6,73.0
5833,31,13,1,80.0,254747.0,123839.0,20996,15363803.0,23644818,48471234,11630936,10045,16285,91.6,52.0
5834,31,13,2,45.4,133175.0,97434.0,20756,22488445.0,23644818,48471234,11630936,8123,6007,41.9,70.5
5835,31,13,3,83.9,237087.0,196078.0,53781,20787869.0,23644818,48471234,11630936,48043,11424,39.8,62.0
5836,31,13,4,85.6,236104.0,157325.0,27423,14999007.0,23644818,48471234,11630936,26029,16381,60.7,94.9
5837,31,13,5,71.9,96035.0,43300.0,5088,16653749.0,23644818,48471234,11630936,6763,2571,38.2,84.1
5838,31,13,6,82.4,222675.0,106104.0,29703,21291854.0,23644818,48471234,11630936,20900,15952,46.0,61.1
5839,31,14,1,68.4,71907.0,50964.0,8880,22394357.0,36120854,73189438,17119711,9955,2442,53.5,86.3
5840,31,14,2,49.2,290602.0,235325.0,47988,27445192.0,36120854,73189438,17119711,41924,34364,20.6,52.0
5841,31,14,3,35.4,124530.0,97693.0,9788,21688234.0,36120854,73189438,17119711,16381,6974,44.9,35.5
5842,31,14,4,49.4,78863.0,44131.0,13826,24444331.0,36120854,73189438,17119711,9243,5131,38.6,58.0
5843,31,14,5,49.2,226300.0,95702.0,23710,30769441.0,36120854,73189438,17119711,5885,8956,54.2,79.0
5844,31,14,6,36.3,249798.0,197149.0,37276,34903249.0,36120854,73189438,17119711,42768,27661,87.4,39.9
5845,31,15,1,92.6,4605.0,3307.0,897,546416.0,856126,1799918,335389,170,297,49.9,74.4
5846,31,15,2,81.1,5074.0,3677.0,1193,794588.0,856126,1799918,335389,191,484,95.8,46.7
5847,31,15,3,50.5,1564.0,1369.0,380,729843.0,856126,1799918,335389,193,183,46.4,80.4
5848,31,15,4,90.7,7489.0,6419.0,1460,704731.0,856126,1799918,335389,543,786,87.9,68.9
5849,31,15,5,75.1,2409.0,1723.0,600,,856126,1799918,335389,165,69,59.7,61.3
5850,31,15,6,46.3,2504.0,1919.0,250,637601.0,856126,1799918,335389,281,292,,69.9
5851,31,16,1,92.9,,3243.0,658,785628.0,960224,1952164,470630,463,448,79.2,21.6
5852,31,16,2,70.7,,2091.0,700,697087.0,960224,1952164,470630,416,252,50.4,50.8
5853,31,16,3,56.8,3993.0,2168.0,751,687647.0,960224,1952164,470630,130,227,70.4,62.6
5854,31,16,4,67.5,9243.0,4488.0,605,615258.0,960224,1952164,470630,244,646,54.8,75.2
5855,31,16,5,71.0,1938.0,1026.0,115,866131.0,960224,1952164,470630,-130,131,43.6,84.7
5856,31,16,6,43.8,4559.0,3701.0,755,705186.0,960224,1952164,470630,456,622,70.0,49.8
5857,31,17,1,76.6,3481.0,2865.0,500,284756.0,333135,715086,125278,675,229,28.0,63.4
5858,31,17,2,48.5,1547.0,855.0,145,222576.0,333135,715086,125278,167,96,59.1,76.5
5859,31,17,3,50.0,2610.0,1105.0,311,299851.0,333135,715086,125278,221,48,85.7,49.8
5860,31,17,4,80.3,1878.0,755.0,139,211832.0,333135,715086,125278,48,90,45.4,82.9
5861,31,17,5,36.2,1229.0,997.0,285,310721.0,333135,715086,125278,87,177,70.5,63.4
5862,31,17,6,38.9,1265.0,,143,284637.0,333135,715086,125278,84,74,43.0,21.6
5863,31,18,1,62.5,6253.0,3310.0,732,472189.0,565344,1304150,204246,386,124,54.2,62.5
5864,31,18,2,64.5,2919.0,1777.0,203,526623.0,565344,1304150,204246,441,129,25.3,43.6
5865,31,18,3,45.9,5768.0,3106.0,427,383486.0,565344,1304150,204246,163,444,61.9,76.5
5866,31,18,4,46.0,5636.0,2535.0,275,391046.0,565344,1304150,204246,602,152,29.3,56.8
5867,31,18,5,73.4,1420.0,995.0,291,410464.0,565344,1304150,204246,186,132,37.8,29.0
5868,31,18,6,79.2,3479.0,1709.0,295,372221.0,565344,1304150,204246,210,294,63.2,55.6
5869,31,19,1,45.1,99857.0,72180.0,19327,8697858.0,11948002,29150468,5194514,4375,2268,36.8,31.6
5870,31,19,2,89.3,114910.0,88886.0,17871,8606338.0,11948002,29150468,5194514,10040,14447,54.4,52.8
5871,31,19,3,66.5,89601.0,70162.0,16341,7486555.0,11948002,29150468,5194514,17231,9605,47.5,77.4
5872,31,19,4,77.5,51951.0,24061.0,7461,8259603.0,11948002,29150468,5194514,2056,2661,38.3,49.3
5873,31,19,5,37.5,,79772.0,21915,8210690.0,11948002,29150468,5194514,9163,13982,55.6,82.4
5874,31,19,6,80.7,72452.0,59205.0,17112,11462863.0,11948002,29150468,5194514,13059,9705,68.0,47.5
5875,31,20,1,65.4,57209.0,51425.0,6693,7002049.0,8263237,18586143,2612882,6845,3803,59.1,41.8
5876,31,20,2,81.5,70411.0,43231.0,4784,6279160.0,8263237,18586143,2612882,6052,4455,39.8,61.9
5877,31,20,3,54.0,62829.0,41130.0,12871,7852415.0,8263237,18586143,2612882,3451,4217,43.1,70.3
5878,31,20,4,44.2,49780.0,29379.0,9574,7648499.0,8263237,18586143,2612882,5154,4119,48.9,42.7
5879,31,20,5,36.4,65411.0,,14834,5039893.0,8263237,18586143,2612882,7955,2059,40.9,36.7
5880,31,20,6,57.5,23652.0,18947.0,4478,6424121.0,8263237,18586143,2612882,1321,3353,7.2,30.3
5881,31,21,1,42.9,172701.0,103946.0,24280,17147089.0,19469292,46553590,10884251,22000,17644,15.8,69.3
5882,31,21,2,59.5,152282.0,88902.0,22464,17643607.0,19469292,46553590,10884251,12921,13110,44.7,90.9
5883,31,21,3,60.0,43624.0,28846.0,8140,12439753.0,19469292,46553590,10884251,4464,4699,33.5,45.1
5884,31,21,4,50.8,183169.0,83797.0,10976,15242963.0,19469292,46553590,10884251,7539,8203,66.5,7.5
5885,31,21,5,58.2,222553.0,180786.0,52185,11719412.0,19469292,46553590,10884251,12105,10784,52.0,83.1
5886,31,21,6,37.4,202164.0,102341.0,31437,17764517.0,19469292,46553590,10884251,6389,11938,43.9,39.0
5887,31,22,1,66.7,1324.0,1088.0,184,153632.0,182766,403454,74275,160,33,57.7,62.8
5888,31,22,2,37.8,1314.0,1030.0,147,,182766,403454,74275,76,151,52.1,29.1
5889,31,22,3,39.9,1739.0,883.0,191,134526.0,182766,403454,74275,114,121,50.5,74.1
5890,31,22,4,65.2,661.0,570.0,123,115877.0,182766,403454,74275,64,36,38.5,62.8
5891,31,22,5,43.9,550.0,262.0,47,119869.0,182766,403454,74275,15,38,54.1,21.8
5892,31,22,6,89.2,1270.0,817.0,122,109951.0,182766,403454,74275,190,130,38.0,42.3
5893,31,23,1,73.1,164459.0,133577.0,30164,18102431.0,20250532,46122004,8608054,31525,16734,46.1,36.2
5894,31,23,2,50.6,147232.0,60219.0,7922,16377057.0,20250532,46122004,8608054,10898,8932,59.7,52.0
5895,31,23,3,37.5,229370.0,133471.0,32042,12807597.0,20250532,46122004,8608054,11420,14230,66.9,54.4
5896,31,23,4,71.8,41344.0,33870.0,6865,17819381.0,20250532,46122004,8608054,4726,2731,48.7,25.7
5897,31,23,5,94.1,126462.0,89538.0,8960,17750340.0,20250532,46122004,8608054,16558,5791,52.3,48.3
5898,31,23,6,67.5,,104669.0,11593,14905658.0,20250532,46122004,8608054,25194,5306,55.3,68.3
5899,31,24,1,62.8,41844.0,37183.0,5973,7156654.0,11509777,22494865,3759516,5873,4349,67.8,62.9
5900,31,24,2,51.2,64811.0,26063.0,5717,9560754.0,11509777,22494865,3759516,3817,4684,44.5,48.2
5901,31,24,3,77.2,117681.0,60395.0,19063,9095944.0,11509777,22494865,3759516,8101,7131,76.8,48.8
5902,31,24,4,69.5,43161.0,31330.0,5048,9171113.0,11509777,22494865,3759516,5103,4577,47.3,29.8
5903,31,24,5,45.3,98442.0,67547.0,17189,8289238.0,11509777,22494865,3759516,15633,2500,44.1,39.5
5904,31,24,6,47.4,77621.0,39454.0,12615,9025504.0,11509777,22494865,3759516,7112,3688,61.2,56.1
5905,31,25,1,65.2,4025.0,2970.0,993,1120403.0,1218140,2281345,525748,462,436,45.4,60.6
5906,31,25,2,56.5,9949.0,4549.0,885,1000605.0,1218140,2281345,525748,1094,236,75.7,44.5
5907,31,25,3,85.9,10629.0,6005.0,1999,1040980.0,1218140,2281345,525748,683,989,25.7,15.2
5908,31,25,4,84.7,4588.0,2267.0,621,756185.0,1218140,2281345,525748,313,390,42.8,64.3
5909,31,25,5,50.3,8109.0,4099.0,839,1097886.0,1218140,2281345,525748,845,330,52.9,67.6
5910,31,25,6,53.7,11830.0,5501.0,1596,886199.0,1218140,2281345,525748,1179,545,40.7,53.8
5911,31,26,1,65.2,478418.0,368478.0,43060,50643922.0,56307779,138203738,31320938,76695,48231,41.1,50.1
5912,31,26,2,81.1,422050.0,325723.0,98041,36980896.0,56307779,138203738,31320938,76815,10649,28.3,66.9
5913,31,26,3,76.3,371681.0,295194.0,30265,54546018.0,56307779,138203738,31320938,15874,43185,42.1,39.7
5914,31,26,4,38.4,456639.0,385256.0,90088,37999579.0,56307779,138203738,31320938,76042,60743,35.1,89.6
5915,31,26,5,92.8,360757.0,209445.0,50456,51424990.0,56307779,138203738,31320938,36576,11167,61.9,38.7
5916,31,26,6,54.5,610375.0,281615.0,40872,49340296.0,56307779,138203738,31320938,64090,19642,42.9,65.8
5917,31,27,1,59.3,21486.0,12131.0,2138,4206416.0,5200671,12230681,1761845,2145,1483,45.0,70.9
5918,31,27,2,47.8,15534.0,7011.0,1662,3893739.0,5200671,12230681,1761845,1657,507,55.3,94.1
5919,31,27,3,79.2,,46993.0,15989,4481182.0,5200671,12230681,1761845,5733,1854,77.6,52.9
5920,31,27,4,83.7,28222.0,20554.0,4777,3401165.0,5200671,12230681,1761845,2237,2865,50.5,50.5
5921,31,27,5,70.8,52585.0,41982.0,13321,4281017.0,5200671,12230681,1761845,9675,7422,41.1,57.9
5922,31,27,6,96.8,11283.0,8675.0,1141,3380113.0,5200671,12230681,1761845,626,1308,42.1,62.0
5923,31,28,1,45.1,211733.0,132064.0,35102,20922518.0,24367644,56481889,9786118,25900,7283,30.6,25.7
5924,31,28,2,80.8,133010.0,81633.0,19492,,24367644,56481889,9786118,13038,10314,65.4,18.9
5925,31,28,3,64.8,81131.0,46637.0,11450,23537272.0,24367644,56481889,9786118,3876,1935,46.4,0.0
5926,31,28,4,90.6,58886.0,31582.0,8983,18779650.0,24367644,56481889,9786118,4601,5669,38.9,43.6
5927,31,28,5,76.7,286047.0,142835.0,34665,16187732.0,24367644,56481889,9786118,12708,9601,80.1,76.8
5928,31,28,6,92.1,149578.0,121128.0,12397,20066775.0,24367644,56481889,9786118,15921,20923,,52.4
5929,31,29,1,85.3,34473.0,23845.0,5761,9301592.0,9827546,20654445,4521948,2460,858,62.9,32.6
5930,31,29,2,81.0,26031.0,18436.0,5232,6787597.0,9827546,20654445,4521948,1196,1808,48.0,52.3
5931,31,29,3,47.6,30630.0,18174.0,2828,8342833.0,9827546,20654445,4521948,3296,899,58.1,45.3
5932,31,29,4,50.3,32185.0,18739.0,2516,6968384.0,9827546,20654445,4521948,3298,862,68.3,65.0
5933,31,29,5,70.5,73338.0,52991.0,12836,7578996.0,9827546,20654445,4521948,8280,6582,38.9,29.1
5934,31,29,6,49.7,32840.0,25116.0,5650,6271315.0,9827546,20654445,4521948,3377,1452,48.7,68.7
5935,31,30,1,87.1,12243.0,10287.0,2294,2704367.0,3432279,7610728,1629429,2071,1189,50.0,46.2
5936,31,30,2,45.2,6873.0,4727.0,1356,2946264.0,3432279,7610728,1629429,537,250,51.5,53.5
5937,31,30,3,48.3,17491.0,10795.0,2227,2380691.0,3432279,7610728,1629429,2098,1067,19.9,60.9
5938,31,30,4,97.3,37825.0,22135.0,3636,2757303.0,3432279,7610728,1629429,3832,1730,,47.6
5939,31,30,5,80.5,34365.0,29051.0,5620,2433112.0,3432279,7610728,1629429,3014,4948,65.7,43.2
5940,31,30,6,35.4,18820.0,9756.0,1111,,3432279,7610728,1629429,2382,1581,22.5,81.9
5941,31,31,1,48.8,825.0,645.0,75,49817.0,75228,175101,27888,111,39,84.7,35.4
5942,31,31,2,77.3,374.0,204.0,30,45891.0,75228,175101,27888,38,20,20.6,69.5
5943,31,31,3,64.7,463.0,260.0,39,59780.0,75228,175101,27888,23,33,39.0,41.7
5944,31,31,4,43.1,713.0,543.0,157,45529.0,75228,175101,27888,74,69,45.0,63.5
5945,31,31,5,67.4,253.0,108.0,12,64869.0,75228,175101,27888,7,8,40.8,30.6
5946,31,31,6,57.5,708.0,441.0,125,65670.0,75228,175101,27888,73,34,75.3,35.4
5947,31,32,1,36.9,3044.0,2277.0,366,279484.0,399139,927521,165699,560,295,60.6,41.1
5948,31,32,2,55.9,868.0,735.0,225,336615.0,399139,927521,165699,61,108,25.6,61.4
5949,31,32,3,71.2,1317.0,1067.0,237,281033.0,399139,927521,165699,185,179,30.8,62.9
5950,31,32,4,89.6,2489.0,997.0,238,280855.0,399139,927521,165699,80,84,56.7,17.4
5951,31,32,5,75.0,1582.0,711.0,157,386491.0,399139,927521,165699,76,67,49.6,47.6
5952,31,32,6,52.3,2963.0,2044.0,416,376104.0,399139,927521,165699,504,339,79.2,59.0
5953,32,1,1,76.2,107057.0,81864.0,11736,9029739.0,15035064,30875901,5957518,17478,12961,68.3,28.4
5954,32,1,2,88.4,34449.0,21242.0,2321,13547814.0,15035064,30875901,5957518,4877,2902,56.8,8.5
5955,32,1,3,57.0,142582.0,92240.0,13044,,15035064,30875901,5957518,14854,4752,71.9,41.7
5956,32,1,4,39.8,70435.0,54982.0,9007,10801174.0,15035064,30875901,5957518,9519,6111,53.0,57.8
5957,32,1,5,60.3,100275.0,88812.0,29833,13691431.0,15035064,30875901,5957518,14321,8126,55.0,92.3
5958,32,1,6,76.6,104855.0,82695.0,25814,10438525.0,15035064,30875901,5957518,18199,3149,50.8,30.4
5959,32,2,1,46.4,3041.0,2028.0,203,381503.0,392198,989253,140316,123,162,65.5,55.9
5960,32,2,2,97.7,4470.0,2152.0,482,282070.0,392198,989253,140316,420,196,68.1,42.5
5961,32,2,3,88.9,2199.0,1919.0,588,267255.0,392198,989253,140316,383,112,51.8,53.2
